Order Date,Year,Month,Region,Category,Sub-Category,Sales
2018-06-10,2018,6,West,Office Supplies,Labels,29.6
2018-06-10,2018,6,West,Furniture,Bookcases,514.165
2018-06-10,2018,6,West,Technology,Phones,279.96
2015-10-29,2015,10,Central,Technology,Phones,2735.952
2015-06-09,2015,6,Central,Technology,Phones,7.992
2015-06-09,2015,6,Central,Technology,Accessories,63.984
2015-06-09,2015,6,Central,Office Supplies,Art,70.368
2015-09-14,2015,9,East,Office Supplies,Storage,449.15
2015-09-14,2015,9,East,Office Supplies,Envelopes,11.07
2017-05-09,2017,5,West,Technology,Accessories,93.98
2017-03-18,2017,3,South,Furniture,Tables,189.882
2016-12-27,2016,12,South,Office Supplies,Envelopes,105.42
2017-07-25,2017,7,West,Office Supplies,Binders,119.616
2017-07-25,2017,7,West,Furniture,Furnishings,255.76
2017-07-25,2017,7,West,Furniture,Chairs,241.568
2017-07-25,2017,7,West,Furniture,Furnishings,69.3
2017-05-30,2017,5,West,Office Supplies,Binders,22.62
2017-05-30,2017,5,West,Office Supplies,Binders,14.952
2017-05-30,2017,5,West,Furniture,Chairs,801.568
2017-05-30,2017,5,West,Office Supplies,Binders,2.376
2017-05-30,2017,5,West,Office Supplies,Paper,32.792
2018-11-12,2018,11,East,Office Supplies,Binders,15.92
2016-03-16,2016,3,South,Office Supplies,Art,2.74
2016-03-16,2016,3,South,Office Supplies,Art,8.34
2016-03-16,2016,3,South,Office Supplies,Storage,46.74
2016-03-16,2016,3,South,Office Supplies,Binders,6354.95
2018-11-26,2018,11,Central,Furniture,Furnishings,126.3
2018-11-26,2018,11,Central,Technology,Accessories,38.04
2017-10-20,2017,10,East,Office Supplies,Art,7.152
2018-12-21,2018,12,West,Office Supplies,Art,6.63
2018-12-21,2018,12,West,Office Supplies,Art,5.88
2018-01-22,2018,1,West,Technology,Copiers,2999.95
2018-01-22,2018,1,West,Office Supplies,Storage,51.45
2018-01-22,2018,1,West,Office Supplies,Paper,11.96
2018-01-22,2018,1,West,Office Supplies,Storage,1126.02
2016-03-22,2016,3,Central,Technology,Accessories,18.392
2016-03-22,2016,3,Central,Office Supplies,Storage,129.568
2016-03-22,2016,3,Central,Office Supplies,Binders,14.112
2018-01-23,2018,1,Central,Furniture,Tables,210.98
2017-05-21,2017,5,West,Technology,Phones,55.176
2017-05-21,2017,5,West,Technology,Accessories,66.26
2016-12-26,2016,12,East,Office Supplies,Fasteners,22.2
2018-10-21,2018,10,South,Furniture,Chairs,683.952
2018-10-21,2018,10,South,Furniture,Furnishings,45.696
2016-09-03,2016,9,East,Office Supplies,Storage,36.336
2016-09-03,2016,9,East,Office Supplies,Supplies,666.248
2016-09-03,2016,9,East,Office Supplies,Envelopes,52.512
2016-11-07,2016,11,West,Furniture,Chairs,190.72
2018-09-07,2018,9,West,Furniture,Furnishings,47.94
2017-05-29,2017,5,South,Technology,Phones,979.95
2017-05-29,2017,5,South,Office Supplies,Binders,22.75
2017-07-10,2017,7,West,Office Supplies,Storage,16.768
2018-09-03,2018,9,Central,Office Supplies,Binders,42.616
2016-12-03,2016,12,East,Office Supplies,Binders,10.752
2016-12-07,2016,12,South,Office Supplies,Appliances,152.94
2016-12-07,2016,12,South,Furniture,Chairs,283.92
2015-02-01,2015,2,Central,Technology,Accessories,468.9
2017-07-14,2017,7,West,Technology,Phones,380.864
2016-12-18,2016,12,East,Office Supplies,Storage,646.776
2015-05-11,2015,5,Central,Technology,Accessories,58.112
2015-05-11,2015,5,Central,Technology,Phones,100.792
2015-05-11,2015,5,Central,Furniture,Furnishings,66.112
2018-11-19,2018,11,East,Office Supplies,Binders,41.28
2018-11-19,2018,11,East,Office Supplies,Paper,13.36
2016-11-15,2016,11,Central,Office Supplies,Storage,250.272
2016-11-15,2016,11,Central,Office Supplies,Binders,11.364
2016-11-15,2016,11,Central,Office Supplies,Supplies,8.72
2017-04-15,2017,4,West,Furniture,Chairs,1121.568
2018-09-11,2018,9,South,Furniture,Furnishings,34.504
2018-11-24,2018,11,Central,Office Supplies,Fasteners,10.824
2018-06-29,2018,6,West,Office Supplies,Storage,1295.78
2015-03-03,2015,3,South,Office Supplies,Art,19.456
2017-06-10,2017,6,West,Office Supplies,Labels,20.7
2017-06-10,2017,6,West,Furniture,Tables,1335.68
2017-06-10,2017,6,West,Office Supplies,Paper,32.4
2018-11-20,2018,11,West,Furniture,Furnishings,42.6
2018-11-20,2018,11,West,Office Supplies,Binders,84.056
2015-09-14,2015,9,South,Office Supplies,Appliances,13.0
2015-09-14,2015,9,South,Furniture,Furnishings,13.128
2016-12-07,2016,12,West,Office Supplies,Fasteners,3.96
2016-12-07,2016,12,West,Office Supplies,Labels,2.61
2018-12-07,2018,12,West,Technology,Phones,374.376
2018-10-01,2018,10,West,Office Supplies,Paper,91.84
2018-10-01,2018,10,West,Office Supplies,Binders,81.088
2018-10-01,2018,10,West,Office Supplies,Paper,19.44
2018-10-01,2018,10,West,Furniture,Chairs,451.152
2018-12-28,2018,12,East,Office Supplies,Labels,72.45
2018-12-28,2018,12,East,Office Supplies,Fasteners,13.96
2018-12-28,2018,12,East,Office Supplies,Binders,33.264
2018-12-28,2018,12,East,Technology,Phones,14.85
2017-11-03,2017,11,West,Office Supplies,Art,8.82
2016-09-18,2016,9,West,Office Supplies,Paper,160.72
2016-09-18,2016,9,West,Office Supplies,Paper,19.92
2016-09-18,2016,9,West,Office Supplies,Supplies,7.3
2018-07-20,2018,7,Central,Office Supplies,Storage,69.712
2018-07-20,2018,7,Central,Furniture,Furnishings,8.792
2016-09-10,2016,9,West,Office Supplies,Supplies,51.52
2018-12-01,2018,12,West,Technology,Phones,470.376
2018-12-01,2018,12,West,Technology,Phones,105.584
2018-12-01,2018,12,West,Office Supplies,Appliances,31.152
2018-12-01,2018,12,West,Office Supplies,Binders,6.783
2018-12-01,2018,12,West,Technology,Phones,406.368
2016-07-03,2016,7,South,Furniture,Chairs,70.98
2016-07-03,2016,7,South,Office Supplies,Labels,294.93
2017-03-20,2017,3,West,Technology,Phones,84.784
2017-03-20,2017,3,West,Office Supplies,Paper,20.736
2017-03-20,2017,3,West,Office Supplies,Binders,16.821
2017-03-20,2017,3,West,Office Supplies,Paper,10.368
2015-01-09,2015,1,Central,Office Supplies,Art,9.344
2015-01-09,2015,1,Central,Technology,Accessories,31.2
2015-08-08,2015,8,West,Office Supplies,Appliances,76.12
2015-08-08,2015,8,West,Technology,Copiers,1199.976
2015-08-08,2015,8,West,Technology,Phones,445.96
2015-08-08,2015,8,West,Furniture,Furnishings,327.76
2017-07-14,2017,7,East,Office Supplies,Supplies,11.632
2017-07-16,2017,7,East,Technology,Phones,143.982
2017-07-16,2017,7,East,Technology,Phones,494.376
2017-07-16,2017,7,East,Office Supplies,Supplies,5.84
2015-03-15,2015,3,South,Office Supplies,Storage,142.776
2015-03-15,2015,3,South,Furniture,Furnishings,45.696
2015-03-15,2015,3,South,Office Supplies,Binders,7.218
2015-03-15,2015,3,South,Office Supplies,Binders,43.188
2015-03-15,2015,3,South,Office Supplies,Paper,131.904
2015-05-23,2015,5,East,Office Supplies,Binders,3.282
2015-05-23,2015,5,East,Office Supplies,Art,21.168
2015-05-23,2015,5,East,Technology,Phones,55.188
2017-04-28,2017,4,Central,Technology,Phones,369.576
2017-04-28,2017,4,Central,Office Supplies,Labels,15.712
2017-09-11,2017,9,East,Office Supplies,Paper,8.448
2017-09-11,2017,9,East,Technology,Phones,728.946
2018-11-14,2018,11,East,Technology,Phones,119.94
2018-11-14,2018,11,East,Office Supplies,Binders,3.648
2018-08-18,2018,8,East,Furniture,Furnishings,40.48
2018-08-18,2018,8,East,Furniture,Furnishings,9.94
2018-08-18,2018,8,East,Office Supplies,Binders,107.424
2018-08-18,2018,8,East,Technology,Phones,37.91
2018-08-18,2018,8,East,Furniture,Furnishings,88.02
2015-12-26,2015,12,Central,Office Supplies,Binders,8.69
2016-11-29,2016,11,Central,Furniture,Chairs,301.96
2016-11-29,2016,11,Central,Office Supplies,Appliances,555.21
2016-11-29,2016,11,Central,Office Supplies,Storage,523.48
2016-11-29,2016,11,Central,Office Supplies,Art,161.82
2018-09-15,2018,9,East,Furniture,Furnishings,35.56
2018-05-19,2018,5,West,Office Supplies,Appliances,97.16
2018-12-17,2018,12,West,Office Supplies,Binders,15.24
2018-12-17,2018,12,West,Office Supplies,Paper,13.23
2017-12-11,2017,12,West,Office Supplies,Storage,243.384
2017-12-11,2017,12,West,Technology,Accessories,119.8
2017-12-11,2017,12,West,Technology,Phones,300.768
2018-09-24,2018,9,South,Technology,Accessories,17.88
2018-09-24,2018,9,South,Office Supplies,Labels,235.944
2016-10-04,2016,10,South,Furniture,Chairs,392.94
2017-08-15,2017,8,West,Office Supplies,Binders,18.882
2017-08-15,2017,8,West,Office Supplies,Appliances,122.328
2017-05-20,2017,5,West,Furniture,Furnishings,1049.2
2017-05-20,2017,5,West,Office Supplies,Binders,15.424
2017-12-18,2017,12,Central,Furniture,Furnishings,18.84
2018-07-30,2018,7,West,Office Supplies,Storage,330.4
2018-07-30,2018,7,West,Office Supplies,Labels,26.25
2018-06-10,2018,6,Central,Technology,Accessories,132.52
2018-07-21,2018,7,East,Office Supplies,Paper,6.48
2018-12-30,2018,12,Central,Office Supplies,Appliances,209.3
2017-04-01,2017,4,West,Office Supplies,Fasteners,31.56
2017-04-01,2017,4,West,Office Supplies,Appliances,30.144
2017-12-11,2017,12,West,Furniture,Furnishings,14.8
2017-12-11,2017,12,West,Technology,Phones,302.376
2017-12-11,2017,12,West,Technology,Accessories,316.0
2017-10-23,2017,10,East,Office Supplies,Paper,379.4
2018-06-19,2018,6,East,Office Supplies,Paper,97.82
2018-06-19,2018,6,East,Technology,Accessories,103.12
2017-08-22,2017,8,East,Office Supplies,Appliances,113.552
2017-08-22,2017,8,East,Office Supplies,Binders,3.318
2017-08-22,2017,8,East,Office Supplies,Envelopes,134.288
2017-09-19,2017,9,Central,Furniture,Chairs,701.372
2017-09-19,2017,9,Central,Office Supplies,Binders,2.308
2016-08-24,2016,8,Central,Office Supplies,Storage,999.432
2016-08-24,2016,8,Central,Office Supplies,Storage,724.08
2016-08-24,2016,8,Central,Furniture,Tables,918.785
2016-08-24,2016,8,Central,Office Supplies,Binders,2.724
2017-03-26,2017,3,East,Office Supplies,Storage,459.95
2017-11-04,2017,11,South,Office Supplies,Fasteners,10.74
2018-06-08,2018,6,Central,Office Supplies,Supplies,23.76
2018-06-08,2018,6,Central,Office Supplies,Paper,85.056
2018-06-08,2018,6,Central,Technology,Phones,381.576
2015-12-24,2015,12,East,Furniture,Furnishings,30.36
2018-06-09,2018,6,Central,Furniture,Furnishings,23.976
2018-06-09,2018,6,Central,Furniture,Tables,108.925
2018-06-09,2018,6,Central,Office Supplies,Paper,36.352
2018-06-15,2018,6,Central,Office Supplies,Art,19.56
2018-12-05,2018,12,Central,Office Supplies,Appliances,61.44
2018-12-05,2018,12,Central,Office Supplies,Paper,38.9
2018-12-05,2018,12,Central,Technology,Accessories,99.39
2018-03-18,2018,3,Central,Office Supplies,Appliances,2.688
2018-03-18,2018,3,Central,Technology,Accessories,27.816
2018-03-18,2018,3,Central,Furniture,Furnishings,82.524
2018-03-18,2018,3,Central,Office Supplies,Binders,182.994
2017-11-19,2017,11,East,Office Supplies,Binders,14.352
2017-11-19,2017,11,East,Office Supplies,Storage,64.96
2017-11-19,2017,11,East,Office Supplies,Storage,68.6
2018-11-04,2018,11,South,Technology,Machines,7999.98
2018-11-04,2018,11,South,Office Supplies,Appliances,167.44
2015-07-05,2015,7,South,Technology,Accessories,479.97
2015-07-05,2015,7,South,Office Supplies,Labels,14.62
2015-07-05,2015,7,South,Office Supplies,Paper,19.44
2018-12-25,2018,12,East,Furniture,Bookcases,191.984
2015-06-21,2015,6,South,Furniture,Furnishings,104.01
2015-06-21,2015,6,South,Technology,Phones,284.82
2015-06-21,2015,6,South,Office Supplies,Storage,36.84
2016-03-28,2016,3,West,Technology,Accessories,166.24
2016-03-28,2016,3,West,Office Supplies,Paper,33.4
2016-05-14,2016,5,East,Office Supplies,Art,198.272
2016-05-14,2016,5,East,Office Supplies,Labels,47.36
2016-05-14,2016,5,East,Office Supplies,Envelopes,200.984
2016-05-14,2016,5,East,Office Supplies,Labels,97.696
2016-05-14,2016,5,East,Office Supplies,Art,2.696
2016-05-14,2016,5,East,Office Supplies,Binders,18.588
2016-05-14,2016,5,East,Office Supplies,Binders,4.896
2018-09-02,2018,9,East,Furniture,Furnishings,15.072
2017-11-04,2017,11,West,Furniture,Furnishings,209.88
2016-04-09,2016,4,West,Furniture,Tables,369.912
2015-09-12,2015,9,South,Office Supplies,Paper,10.368
2015-09-12,2015,9,South,Office Supplies,Appliances,166.84
2015-09-12,2015,9,South,Technology,Accessories,15.216
2015-12-02,2015,12,East,Technology,Accessories,119.96
2015-12-02,2015,12,East,Furniture,Bookcases,883.92
2015-12-02,2015,12,East,Office Supplies,Binders,46.72
2015-04-05,2015,4,East,Office Supplies,Paper,55.48
2018-09-03,2018,9,South,Office Supplies,Envelopes,24.448
2018-05-19,2018,5,East,Office Supplies,Appliances,281.34
2018-05-19,2018,5,East,Technology,Phones,307.98
2018-05-19,2018,5,East,Technology,Accessories,299.97
2015-07-01,2015,7,West,Office Supplies,Binders,19.92
2015-01-11,2015,1,East,Furniture,Furnishings,9.94
2018-09-24,2018,9,East,Furniture,Furnishings,103.056
2015-06-02,2015,6,West,Office Supplies,Binders,59.808
2015-06-02,2015,6,West,Furniture,Furnishings,73.32
2017-02-13,2017,2,West,Office Supplies,Paper,146.82
2017-12-15,2017,12,Central,Furniture,Tables,1652.94
2017-12-15,2017,12,Central,Office Supplies,Storage,296.37
2015-10-07,2015,10,East,Furniture,Furnishings,129.92
2017-07-07,2017,7,South,Office Supplies,Supplies,45.584
2018-09-16,2018,9,Central,Office Supplies,Envelopes,17.568
2018-09-16,2018,9,Central,Technology,Phones,55.992
2017-12-03,2017,12,East,Office Supplies,Paper,182.72
2017-12-03,2017,12,East,Furniture,Tables,400.032
2017-12-03,2017,12,East,Office Supplies,Storage,33.63
2017-12-03,2017,12,East,Furniture,Chairs,542.646
2017-12-03,2017,12,East,Office Supplies,Labels,6.3
2018-01-21,2018,1,West,Office Supplies,Storage,242.94
2018-01-21,2018,1,West,Technology,Accessories,179.97
2018-01-21,2018,1,West,Office Supplies,Binders,99.696
2018-01-21,2018,1,West,Office Supplies,Binders,27.936
2018-01-21,2018,1,West,Furniture,Bookcases,84.98
2018-01-21,2018,1,West,Office Supplies,Binders,18.72
2015-09-08,2015,9,West,Technology,Accessories,49.98
2015-01-04,2015,1,Central,Office Supplies,Labels,11.784
2015-01-04,2015,1,Central,Office Supplies,Storage,272.736
2015-01-04,2015,1,Central,Office Supplies,Binders,3.54
2017-08-27,2017,8,Central,Office Supplies,Supplies,51.52
2017-08-27,2017,8,Central,Office Supplies,Paper,3.528
2017-08-27,2017,8,Central,Office Supplies,Paper,4.624
2017-08-27,2017,8,Central,Office Supplies,Supplies,55.168
2015-05-27,2015,5,West,Furniture,Tables,567.12
2015-05-27,2015,5,West,Office Supplies,Storage,359.32
2017-03-20,2017,3,Central,Technology,Phones,11.992
2018-10-02,2018,10,Central,Office Supplies,Binders,58.05
2018-10-02,2018,10,Central,Furniture,Furnishings,157.74
2018-10-02,2018,10,Central,Office Supplies,Art,56.98
2018-10-02,2018,10,Central,Office Supplies,Binders,2.88
2017-04-07,2017,4,West,Technology,Copiers,1199.976
2016-12-07,2016,12,West,Furniture,Furnishings,79.92
2017-09-18,2017,9,South,Furniture,Tables,383.438
2015-12-29,2015,12,Central,Office Supplies,Storage,24.56
2015-12-29,2015,12,Central,Technology,Accessories,119.8
2018-07-23,2018,7,East,Office Supplies,Binders,13.128
2018-09-18,2018,9,Central,Office Supplies,Paper,22.72
2016-08-31,2016,8,West,Office Supplies,Paper,58.32
2018-11-03,2018,11,South,Office Supplies,Labels,12.39
2016-02-08,2016,2,East,Technology,Phones,107.982
2015-01-13,2015,1,South,Office Supplies,Envelopes,11.36
2015-01-13,2015,1,South,Office Supplies,Envelopes,50.94
2015-01-13,2015,1,South,Technology,Accessories,646.74
2015-01-13,2015,1,South,Office Supplies,Binders,5.64
2015-01-13,2015,1,South,Office Supplies,Storage,572.58
2015-05-14,2015,5,South,Furniture,Furnishings,310.88
2017-05-19,2017,5,South,Furniture,Chairs,641.96
2018-01-30,2018,1,Central,Office Supplies,Binders,18.28
2018-01-30,2018,1,Central,Technology,Phones,207.0
2018-01-30,2018,1,Central,Office Supplies,Binders,32.35
2018-01-30,2018,1,Central,Office Supplies,Binders,7.71
2018-01-30,2018,1,Central,Office Supplies,Art,40.3
2018-01-30,2018,1,Central,Furniture,Furnishings,34.58
2015-06-29,2015,6,East,Office Supplies,Art,32.76
2016-08-21,2016,8,West,Furniture,Chairs,544.008
2016-08-21,2016,8,West,Office Supplies,Paper,59.94
2016-08-21,2016,8,West,Office Supplies,Paper,23.92
2016-08-21,2016,8,West,Office Supplies,Paper,4.28
2016-10-03,2016,10,East,Office Supplies,Binders,32.07
2016-10-03,2016,10,East,Technology,Accessories,24.0
2016-10-03,2016,10,East,Furniture,Bookcases,35.49
2016-10-03,2016,10,East,Technology,Accessories,47.984
2016-05-23,2016,5,South,Office Supplies,Envelopes,186.69
2018-03-17,2018,3,West,Office Supplies,Binders,17.456
2016-12-12,2016,12,West,Furniture,Chairs,348.928
2016-06-26,2016,6,South,Office Supplies,Binders,143.96
2016-06-26,2016,6,South,Office Supplies,Storage,15.42
2016-06-26,2016,6,South,Office Supplies,Binders,43.04
2016-06-26,2016,6,South,Furniture,Chairs,332.94
2017-05-20,2017,5,South,Technology,Phones,1363.96
2015-09-20,2015,9,West,Office Supplies,Labels,9.96
2015-09-20,2015,9,West,Office Supplies,Paper,21.72
2018-09-21,2018,9,Central,Office Supplies,Binders,20.16
2016-12-24,2016,12,East,Office Supplies,Paper,132.79
2016-12-24,2016,12,East,Office Supplies,Paper,12.96
2016-12-24,2016,12,East,Office Supplies,Labels,21.56
2016-11-27,2016,11,West,Furniture,Chairs,283.92
2018-02-20,2018,2,West,Furniture,Furnishings,22.23
2018-02-20,2018,2,West,Technology,Phones,215.968
2017-08-18,2017,8,East,Office Supplies,Appliances,355.32
2017-03-12,2017,3,South,Office Supplies,Paper,12.96
2018-04-22,2018,4,West,Furniture,Furnishings,18.28
2015-11-01,2015,11,West,Office Supplies,Art,43.176
2015-11-01,2015,11,West,Technology,Phones,1983.968
2016-02-03,2016,2,Central,Furniture,Furnishings,28.4
2016-02-03,2016,2,Central,Technology,Accessories,149.97
2015-10-13,2015,10,West,Office Supplies,Art,11.52
2015-10-13,2015,10,West,Furniture,Tables,1298.55
2015-10-13,2015,10,West,Office Supplies,Appliances,213.92
2015-10-13,2015,10,West,Technology,Accessories,25.78
2018-05-14,2018,5,West,Furniture,Furnishings,18.28
2018-05-14,2018,5,West,Technology,Accessories,1399.93
2016-03-20,2016,3,Central,Office Supplies,Paper,51.84
2017-09-15,2017,9,East,Office Supplies,Paper,5.344
2015-06-28,2015,6,East,Office Supplies,Paper,41.472
2015-06-28,2015,6,East,Office Supplies,Binders,3.168
2015-06-28,2015,6,East,Furniture,Chairs,1228.465
2015-06-28,2015,6,East,Office Supplies,Binders,31.086
2015-06-28,2015,6,East,Office Supplies,Paper,335.52
2018-06-20,2018,6,East,Technology,Accessories,239.97
2018-06-20,2018,6,East,Office Supplies,Labels,9.82
2015-05-09,2015,5,West,Technology,Accessories,67.8
2015-05-09,2015,5,West,Technology,Accessories,167.97
2018-08-21,2018,8,Central,Office Supplies,Fasteners,35.0
2018-08-21,2018,8,Central,Office Supplies,Supplies,37.24
2018-08-21,2018,8,Central,Office Supplies,Envelopes,15.28
2018-06-16,2018,6,South,Furniture,Chairs,301.96
2018-06-16,2018,6,South,Office Supplies,Appliances,180.66
2018-06-16,2018,6,South,Technology,Phones,191.98
2018-06-16,2018,6,South,Technology,Phones,65.99
2017-07-23,2017,7,South,Office Supplies,Art,35.216
2017-07-23,2017,7,South,Office Supplies,Appliances,23.696
2017-07-23,2017,7,South,Technology,Machines,265.475
2015-09-08,2015,9,Central,Office Supplies,Binders,51.184
2018-11-04,2018,11,South,Office Supplies,Paper,9.664
2017-03-07,2017,3,Central,Technology,Phones,21.072
2016-11-20,2016,11,East,Office Supplies,Art,60.45
2016-11-20,2016,11,East,Office Supplies,Art,11.52
2016-11-20,2016,11,East,Furniture,Bookcases,186.048
2017-11-07,2017,11,West,Office Supplies,Binders,37.44
2017-11-07,2017,11,West,Office Supplies,Binders,26.976
2017-11-07,2017,11,West,Office Supplies,Supplies,11.36
2017-11-07,2017,11,West,Office Supplies,Labels,14.62
2016-10-13,2016,10,South,Technology,Phones,83.72
2016-10-13,2016,10,South,Furniture,Chairs,287.94
2018-01-01,2018,1,East,Furniture,Furnishings,48.896
2015-02-07,2015,2,East,Technology,Accessories,115.36
